2026-03-15 20:27:20 | model=qwen3:8b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0000 | entities=3 | relations=0 | elapsed=69.7s
2026-03-17 12:21:18 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0086 | entities=0 | relations=0 | elapsed=6.2s
2026-03-17 12:21:18 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0093 | entities=1 | relations=0 | elapsed=6.6s
2026-03-17 12:21:25 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0101 | entities=10 | relations=0 | elapsed=13.7s
2026-03-17 12:21:25 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0087 | entities=0 | relations=0 | elapsed=7.5s
2026-03-17 12:21:32 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0088 | entities=0 | relations=0 | elapsed=7.0s
2026-03-17 12:21:34 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0094 | entities=2 | relations=0 | elapsed=15.9s
2026-03-17 12:21:51 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0102 | entities=17 | relations=6 | elapsed=26.5s
2026-03-17 12:21:52 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0089 | entities=0 | relations=0 | elapsed=19.4s
2026-03-17 12:21:55 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0090 | entities=0 | relations=0 | elapsed=3.6s
2026-03-17 12:21:58 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0095 | entities=4 | relations=0 | elapsed=23.6s
2026-03-17 12:22:01 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0103 | entities=5 | relations=3 | elapsed=9.3s
2026-03-17 12:22:01 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0091 | entities=0 | relations=0 | elapsed=5.6s
2026-03-17 12:22:07 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0092 | entities=0 | relations=0 | elapsed=6.0s
2026-03-17 12:22:08 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0096 | entities=3 | relations=1 | elapsed=10.5s
2026-03-17 12:22:17 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0104 | entities=11 | relations=0 | elapsed=16.6s
2026-03-17 12:22:18 | T_1 | model=qwen2.5:7b | file=038_南海文史资料_第24辑_蚕桑谱专辑.md | chunk=chunk_0093 | entities=0 | relations=0 | elapsed=10.6s
2026-03-17 12:22:28 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0097 | entities=3 | relations=2 | elapsed=19.7s
2026-03-17 12:22:31 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0105 | entities=8 | relations=0 | elapsed=13.4s
2026-03-17 12:22:37 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0000 | entities=13 | relations=0 | elapsed=19.5s
2026-03-17 12:22:37 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0098 | entities=0 | relations=0 | elapsed=9.3s
2026-03-17 12:22:46 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0106 | entities=5 | relations=5 | elapsed=15.6s
2026-03-17 12:22:51 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0001 | entities=9 | relations=0 | elapsed=13.5s
2026-03-17 12:22:53 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0099 | entities=3 | relations=1 | elapsed=15.4s
2026-03-17 12:22:53 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0107 | entities=0 | relations=0 | elapsed=6.8s
2026-03-17 12:22:57 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0100 | entities=0 | relations=0 | elapsed=4.4s
2026-03-17 12:22:57 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0108 | entities=0 | relations=0 | elapsed=4.2s
2026-03-17 12:23:02 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0002 | entities=14 | relations=0 | elapsed=11.5s
2026-03-17 12:23:02 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0101 | entities=0 | relations=0 | elapsed=5.1s
2026-03-17 12:23:03 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0109 | entities=0 | relations=0 | elapsed=5.1s
2026-03-17 12:23:07 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0110 | entities=0 | relations=0 | elapsed=4.5s
2026-03-17 12:23:11 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0003 | entities=4 | relations=1 | elapsed=8.7s
2026-03-17 12:23:12 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0102 | entities=3 | relations=0 | elapsed=9.9s
2026-03-17 12:23:13 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0111 | entities=0 | relations=0 | elapsed=5.5s
2026-03-17 12:23:16 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0103 | entities=0 | relations=0 | elapsed=3.3s
2026-03-17 12:23:16 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0112 | entities=0 | relations=0 | elapsed=3.1s
2026-03-17 12:23:20 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0004 | entities=8 | relations=0 | elapsed=9.5s
2026-03-17 12:23:21 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0104 | entities=0 | relations=0 | elapsed=4.9s
2026-03-17 12:23:27 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0105 | entities=0 | relations=0 | elapsed=6.8s
2026-03-17 12:23:36 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0113 | entities=12 | relations=0 | elapsed=19.7s
2026-03-17 12:23:38 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0005 | entities=7 | relations=1 | elapsed=17.3s
2026-03-17 12:23:38 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0106 | entities=0 | relations=0 | elapsed=10.5s
2026-03-17 12:23:40 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0006 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:23:40 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0107 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:23:45 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0114 | entities=3 | relations=0 | elapsed=9.7s
2026-03-17 12:23:47 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0108 | entities=0 | relations=0 | elapsed=6.8s
2026-03-17 12:23:47 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0115 | entities=0 | relations=0 | elapsed=2.2s
2026-03-17 12:23:52 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0007 | entities=3 | relations=0 | elapsed=12.0s
2026-03-17 12:23:52 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0109 | entities=0 | relations=0 | elapsed=5.2s
2026-03-17 12:24:44 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0116 | entities=27 | relations=0 | elapsed=56.9s
2026-03-17 12:24:48 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0008 | entities=6 | relations=4 | elapsed=56.0s
2026-03-17 12:24:52 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0110 | entities=7 | relations=1 | elapsed=59.5s
2026-03-17 12:24:52 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0117 | entities=0 | relations=0 | elapsed=7.6s
2026-03-17 12:24:52 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0009 | entities=0 | relations=0 | elapsed=4.2s
2026-03-17 12:24:54 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0111 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:24:55 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0118 | entities=1 | relations=0 | elapsed=2.7s
2026-03-17 12:24:55 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0010 | entities=0 | relations=0 | elapsed=2.7s
2026-03-17 12:24:57 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0112 | entities=1 | relations=0 | elapsed=2.7s
2026-03-17 12:25:11 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0119 | entities=12 | relations=0 | elapsed=16.1s
2026-03-17 12:25:14 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0011 | entities=4 | relations=4 | elapsed=18.8s
2026-03-17 12:25:15 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0113 | entities=2 | relations=3 | elapsed=18.9s
2026-03-17 12:25:23 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0012 | entities=0 | relations=0 | elapsed=9.6s
2026-03-17 12:25:23 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0114 | entities=0 | relations=0 | elapsed=7.8s
2026-03-17 12:25:39 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0120 | entities=25 | relations=24 | elapsed=28.2s
2026-03-17 12:25:39 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0013 | entities=0 | relations=0 | elapsed=16.2s
2026-03-17 12:25:41 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0121 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:25:44 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0115 | entities=2 | relations=2 | elapsed=20.6s
2026-03-17 12:25:49 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0014 | entities=3 | relations=2 | elapsed=9.7s
2026-03-17 12:25:56 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0122 | entities=7 | relations=0 | elapsed=14.7s
2026-03-17 12:25:56 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0015 | entities=0 | relations=0 | elapsed=7.3s
2026-03-17 12:25:59 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0116 | entities=6 | relations=3 | elapsed=15.3s
2026-03-17 12:26:00 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0016 | entities=0 | relations=0 | elapsed=4.1s
2026-03-17 12:26:01 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0117 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:26:04 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0123 | entities=2 | relations=0 | elapsed=8.2s
2026-03-17 12:26:05 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0017 | entities=0 | relations=0 | elapsed=4.2s
2026-03-17 12:26:05 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0118 | entities=0 | relations=0 | elapsed=3.2s
2026-03-17 12:26:07 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0124 | entities=0 | relations=0 | elapsed=2.4s
2026-03-17 12:26:07 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0018 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:26:12 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0019 | entities=0 | relations=0 | elapsed=5.2s
2026-03-17 12:26:14 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0119 | entities=2 | relations=1 | elapsed=9.1s
2026-03-17 12:26:19 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0125 | entities=11 | relations=0 | elapsed=12.0s
2026-03-17 12:26:19 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0020 | entities=0 | relations=0 | elapsed=7.0s
2026-03-17 12:26:21 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0126 | entities=1 | relations=0 | elapsed=2.7s
2026-03-17 12:26:21 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0021 | entities=0 | relations=0 | elapsed=2.5s
2026-03-17 12:26:24 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0120 | entities=2 | relations=0 | elapsed=10.4s
2026-03-17 12:26:33 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0127 | entities=4 | relations=0 | elapsed=12.0s
2026-03-17 12:26:36 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0022 | entities=5 | relations=0 | elapsed=15.0s
2026-03-17 12:26:37 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0121 | entities=12 | relations=0 | elapsed=13.3s
2026-03-17 12:26:39 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0023 | entities=0 | relations=0 | elapsed=2.4s
2026-03-17 12:26:45 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0128 | entities=3 | relations=3 | elapsed=11.9s
2026-03-17 12:26:46 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0024 | entities=0 | relations=0 | elapsed=6.7s
2026-03-17 12:26:50 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0122 | entities=10 | relations=4 | elapsed=12.6s
2026-03-17 12:26:52 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0025 | entities=0 | relations=0 | elapsed=6.6s
2026-03-17 12:26:56 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0129 | entities=2 | relations=1 | elapsed=10.6s
2026-03-17 12:26:56 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0026 | entities=0 | relations=0 | elapsed=4.0s
2026-03-17 12:27:02 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0123 | entities=5 | relations=0 | elapsed=12.1s
2026-03-17 12:27:04 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0027 | entities=0 | relations=0 | elapsed=7.9s
2026-03-17 12:27:04 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0124 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:27:09 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0130 | entities=4 | relations=5 | elapsed=12.9s
2026-03-17 12:27:09 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0028 | entities=0 | relations=0 | elapsed=5.0s
2026-03-17 12:27:17 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0029 | entities=0 | relations=0 | elapsed=8.4s
2026-03-17 12:27:35 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0125 | entities=18 | relations=0 | elapsed=30.2s
2026-03-17 12:27:39 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0131 | entities=8 | relations=7 | elapsed=30.2s
2026-03-17 12:27:39 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0030 | entities=0 | relations=0 | elapsed=21.7s
2026-03-17 12:27:43 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0031 | entities=0 | relations=0 | elapsed=3.4s
2026-03-17 12:27:46 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0126 | entities=5 | relations=1 | elapsed=11.7s
2026-03-17 12:27:48 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0132 | entities=4 | relations=0 | elapsed=8.9s
2026-03-17 12:27:48 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0032 | entities=0 | relations=0 | elapsed=5.6s
2026-03-17 12:27:49 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0127 | entities=1 | relations=0 | elapsed=2.6s
2026-03-17 12:27:50 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0133 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:27:50 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0033 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:27:52 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0134 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:27:55 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0128 | entities=2 | relations=0 | elapsed=5.8s
2026-03-17 12:27:55 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0135 | entities=0 | relations=0 | elapsed=2.7s
2026-03-17 12:27:59 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0034 | entities=4 | relations=0 | elapsed=8.2s
2026-03-17 12:27:59 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0129 | entities=0 | relations=0 | elapsed=4.1s
2026-03-17 12:27:59 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0136 | entities=0 | relations=0 | elapsed=3.9s
2026-03-17 12:28:01 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0035 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:28:03 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0137 | entities=0 | relations=0 | elapsed=4.0s
2026-03-17 12:28:03 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0036 | entities=0 | relations=0 | elapsed=2.3s
2026-03-17 12:28:09 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0130 | entities=5 | relations=3 | elapsed=9.8s
2026-03-17 12:28:09 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0138 | entities=0 | relations=0 | elapsed=6.1s
2026-03-17 12:28:09 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0037 | entities=0 | relations=0 | elapsed=6.0s
2026-03-17 12:28:13 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0139 | entities=0 | relations=0 | elapsed=3.9s
2026-03-17 12:28:13 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0038 | entities=0 | relations=0 | elapsed=3.9s
2026-03-17 12:28:18 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0131 | entities=5 | relations=2 | elapsed=9.7s
2026-03-17 12:28:19 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0140 | entities=0 | relations=0 | elapsed=5.8s
2026-03-17 12:28:19 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0039 | entities=0 | relations=0 | elapsed=5.8s
2026-03-17 12:28:22 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0141 | entities=0 | relations=0 | elapsed=3.6s
2026-03-17 12:28:27 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0132 | entities=5 | relations=0 | elapsed=8.7s
2026-03-17 12:28:27 | T_2 | model=qwen2.5:7b | file=036_南海文史资料_第22辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0142 | entities=0 | relations=0 | elapsed=5.0s
2026-03-17 12:28:31 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0040 | entities=8 | relations=7 | elapsed=12.6s
2026-03-17 12:28:32 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0133 | entities=0 | relations=0 | elapsed=4.6s
2026-03-17 12:28:40 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0000 | entities=6 | relations=2 | elapsed=12.2s
2026-03-17 12:28:42 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0041 | entities=5 | relations=1 | elapsed=10.9s
2026-03-17 12:28:45 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0134 | entities=7 | relations=2 | elapsed=13.4s
2026-03-17 12:28:59 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0001 | entities=9 | relations=8 | elapsed=19.8s
2026-03-17 12:29:03 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0042 | entities=7 | relations=5 | elapsed=20.7s
2026-03-17 12:29:06 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0135 | entities=5 | relations=0 | elapsed=20.5s
2026-03-17 12:29:07 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0043 | entities=0 | relations=0 | elapsed=3.9s
2026-03-17 12:29:08 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0136 | entities=0 | relations=0 | elapsed=2.2s
2026-03-17 12:29:11 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0002 | entities=2 | relations=0 | elapsed=11.2s
2026-03-17 12:29:11 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0044 | entities=0 | relations=0 | elapsed=4.1s
2026-03-17 12:29:11 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0137 | entities=0 | relations=0 | elapsed=3.2s
